"Volume","Page","Panel","PanelId","Characters"
"J9",33,6,20792,"Aaricia Gandalfsdottir;Björn_J9;Ketill;Skuli;Sveynn Tiuguskegg;Thorbiorg"
"J9",34,1,20793,"Björn_J9;Ketill;Skuli;Sveynn Tiuguskegg"
"J9",34,2,20794,"Björn_J9;Ketill;Skuli;Sveynn Tiuguskegg"
"J9",34,3,20795,"Björn_J9;Ketill;Skuli;Sveynn Tiuguskegg"
"J9",34,4,20796,"Björn_J9;Ketill;Skuli;Sveynn Tiuguskegg"
"J9",34,5,20797,"Björn_J9;Ketill;Skuli;Sveynn Tiuguskegg"
"J9",34,6,20798,"Björn_J9;Ketill;Skuli;Sveynn Tiuguskegg"
"J9",34,7,20799,"Björn_J9;Ketill;Skuli;Sveynn Tiuguskegg"
"J9",34,8,20800,"Sveynn Tiuguskegg"
"J9",35,1,20801,"Sveynn Tiuguskegg"
"J9",35,2,20802,"Sveynn Tiuguskegg"
"J9",35,3,20803,"Sveynn Tiuguskegg"
"J9",35,4,20804,"Sveynn Tiuguskegg"
"J9",35,5,20805,"Sveynn Tiuguskegg"
"J9",35,6,20806,"Sveynn Tiuguskegg"
"J9",35,7,20807,"Sveynn Tiuguskegg"
"J9",36,1,20808,"Thorgal Aegirsson"
"J9",36,2,20809,"Thorgal Aegirsson"
"J9",36,3,20810,"Thorgal Aegirsson"
"J9",36,4,20811,"Thorgal Aegirsson"
"J9",36,5,20812,"Thorgal Aegirsson"
"J9",36,6,20813,"Thorgal Aegirsson"
"J9",36,7,20814,"Thorgal Aegirsson"
"J9",36,8,20815,"Thorgal Aegirsson"
"J9",36,9,20816,"Thorgal Aegirsson"
"J9",37,1,20817,"Sveynn Tiuguskegg"
"J9",37,2,20818,"Sveynn Tiuguskegg"
"J9",37,3,20819,"Sveynn Tiuguskegg"
"J9",37,4,20820,"Sveynn Tiuguskegg"
"J9",37,5,20821,"Sveynn Tiuguskegg"
"J9",37,6,20822,"Sveynn Tiuguskegg"
"J9",38,1,20823,"Aaricia Gandalfsdottir;Harald Görmsson;Thorbiorg;Vikings_J9.7"
"J9",38,2,20824,"Aaricia Gandalfsdottir;Harald Görmsson;Thorbiorg;Vikings_J9.7"
"J9",38,3,20825,"Aaricia Gandalfsdottir;Harald Görmsson;Thorbiorg;Vikings_J9.7"
"J9",38,4,20826,"Aaricia Gandalfsdottir;Harald Görmsson;Thorbiorg;Vikings_J9.7"
"J9",38,5,20827,"Aaricia Gandalfsdottir;Harald Görmsson;Thorbiorg;Vikings_J9.7"
"J9",38,6,20828,"Aaricia Gandalfsdottir;Harald Görmsson;Thorbiorg;Vikings_J9.7"
"J9",38,7,20829,"Aaricia Gandalfsdottir;Harald Görmsson;Thorbiorg;Vikings_J9.7"
"J9",38,8,20830,"Aaricia Gandalfsdottir;Harald Görmsson;Thorbiorg;Vikings_J9.7"
"J9",38,9,20831,"Aaricia Gandalfsdottir;Harald Görmsson;Thorbiorg;Vikings_J9.7"
"J9",39,1,20832,"Femmes_J9.39;Hildegunn;Modgud;Sy-Aesa"
"J9",39,2,20833,"Femmes_J9.39;Hildegunn;Modgud;Sy-Aesa"
"J9",39,3,20834,"Femmes_J9.39;Hildegunn;Modgud;Sy-Aesa"
"J9",39,4,20835,"Femmes_J9.39;Hildegunn;Modgud;Sy-Aesa"
"J9",39,5,20836,"Femmes_J9.39;Hildegunn;Modgud;Sy-Aesa;Thorgal Aegirsson"
"J9",39,6,20837,"Femmes_J9.39;Hildegunn;Modgud;Sy-Aesa;Thorgal Aegirsson"
"J9",39,7,20838,"Femmes_J9.39;Hildegunn;Modgud;Sy-Aesa;Thorgal Aegirsson"
"J9",40,1,20839,"Femmes_J9.39;Hildegunn;Modgud;Sy-Aesa;Thorgal Aegirsson"
"J9",40,2,20840,"Femmes_J9.39;Hildegunn;Modgud;Sy-Aesa;Thorgal Aegirsson"
"J9",40,3,20841,"Femmes_J9.39;Hildegunn;Modgud;Sy-Aesa;Thorgal Aegirsson"
"J9",40,4,20842,"Femmes_J9.39;Hildegunn;Modgud;Sy-Aesa;Thorgal Aegirsson"
"J9",40,5,20843,"Femmes_J9.39;Hildegunn;Modgud;Sy-Aesa;Thorgal Aegirsson"
"J9",40,6,20844,"Femmes_J9.39;Hildegunn;Modgud;Sy-Aesa;Thorgal Aegirsson"
"J9",40,7,20845,"Femmes_J9.39;Hildegunn;Modgud;Sy-Aesa;Thorgal Aegirsson"
"J9",40,8,20846,"Femmes_J9.39;Hildegunn;Modgud;Sy-Aesa;Thorgal Aegirsson"
"J9",40,9,20847,"Femmes_J9.39;Hildegunn;Modgud;Sy-Aesa;Thorgal Aegirsson"
"J9",41,1,20848,"Femmes_J9.39;Hildegunn;Modgud;Sy-Aesa;Thorgal Aegirsson"
"J9",41,2,20849,"Femmes_J9.39;Hildegunn;Modgud;Sy-Aesa;Thorgal Aegirsson"
"J9",41,3,20850,"Femmes_J9.39;Hildegunn;Modgud;Sy-Aesa;Thorgal Aegirsson"
"J9",41,4,20851,"Femme_J9.41;Femmes_J9.39;Hildegunn;Modgud;Sy-Aesa;Thorgal Aegirsson"
"J9",41,5,20852,"Femme_J9.41;Femmes_J9.39;Hildegunn;Modgud;Sy-Aesa;Thorgal Aegirsson"
"J9",41,6,20853,"Femme_J9.41;Femmes_J9.39;Hildegunn;Modgud;Sy-Aesa;Thorgal Aegirsson"
"J9",41,7,20854,"Femme_J9.41;Femmes_J9.39;Hildegunn;Modgud;Sy-Aesa;Thorgal Aegirsson"
"J9",41,8,20855,"Femme_J9.41;Femmes_J9.39;Hildegunn;Modgud;Sy-Aesa;Thorgal Aegirsson"
"J9",42,1,20856,"Aaricia Gandalfsdottir;Isoline;Rylynn;Seck;Troy"
"J9",42,2,20857,"Aaricia Gandalfsdottir;Isoline;Rylynn;Seck;Troy"
"J9",42,3,20858,"Aaricia Gandalfsdottir;Isoline;Rylynn;Seck;Troy"
"J9",42,4,20859,"Aaricia Gandalfsdottir;Isoline;Rylynn;Seck;Troy"
"J9",42,5,20860,"Aaricia Gandalfsdottir;Isoline;Rylynn;Seck;Troy"
"J9",42,6,20861,"Aaricia Gandalfsdottir;Isoline;Rylynn;Seck;Troy"
"J9",42,7,20862,"Aaricia Gandalfsdottir;Isoline;Rylynn;Seck;Troy"
"J9",42,8,20863,"Aaricia Gandalfsdottir;Isoline;Rylynn;Seck;Troy"
"J9",43,1,20864,"Sveynn Tiuguskegg"
"J9",43,2,20865,"Sveynn Tiuguskegg"
"J9",43,3,20866,"Harald Görmsson;Sveynn Tiuguskegg;Vikings_J9.7"
"J9",43,4,20867,"Harald Görmsson;Sveynn Tiuguskegg;Vikings_J9.7"
"J9",43,5,20868,"Harald Görmsson;Sveynn Tiuguskegg;Vikings_J9.7"
"J9",43,6,20869,"Harald Görmsson;Sveynn Tiuguskegg;Vikings_J9.7"
"J9",43,7,20870,"Harald Görmsson;Sveynn Tiuguskegg;Vikings_J9.7"
"J9",43,8,20871,"Harald Görmsson;Sveynn Tiuguskegg;Vikings_J9.7"
"J9",43,9,20872,"Harald Görmsson;Sveynn Tiuguskegg;Vikings_J9.7"
"J9",44,1,20873,"Harald Görmsson;Sveynn Tiuguskegg;Vikings_J9.7"
"J9",44,2,20874,"Harald Görmsson;Sveynn Tiuguskegg;Vikings_J9.7"
"J9",44,3,20875,"Harald Görmsson;Sveynn Tiuguskegg;Vikings_J9.7"
"J9",44,4,20876,"Harald Görmsson;Sveynn Tiuguskegg;Vikings_J9.7"
"J9",44,5,20877,"Harald Görmsson;Sveynn Tiuguskegg;Vikings_J9.7"
"J9",44,6,20878,"Harald Görmsson;Sveynn Tiuguskegg;Vikings_J9.7"
"J9",44,7,20879,"Harald Görmsson;Sveynn Tiuguskegg;Vikings_J9.7"
"J9",44,8,20880,"Femmes_J9.39;Harald Görmsson;Hildegunn;Modgud;Sveynn Tiuguskegg;Sy-Aesa;Thorgal Aegirsson;Vikings_J9.7"
"J9",45,1,20881,"Femmes_J9.39;Harald Görmsson;Hildegunn;Modgud;Sveynn Tiuguskegg;Sy-Aesa;Thorgal Aegirsson;Vikings_J9.7"
"J9",45,2,20882,"Femmes_J9.39;Harald Görmsson;Hildegunn;Modgud;Sveynn Tiuguskegg;Sy-Aesa;Thorgal Aegirsson;Vikings_J9.7"
"J9",45,3,20883,"Femmes_J9.39;Harald Görmsson;Hildegunn;Modgud;Sveynn Tiuguskegg;Sy-Aesa;Thorgal Aegirsson;Vikings_J9.7"
"J9",45,4,20884,"Femmes_J9.39;Harald Görmsson;Hildegunn;Modgud;Sveynn Tiuguskegg;Sy-Aesa;Thorgal Aegirsson;Vikings_J9.7"
"J9",45,5,20885,"Femmes_J9.39;Harald Görmsson;Hildegunn;Modgud;Sveynn Tiuguskegg;Sy-Aesa;Thorgal Aegirsson;Vikings_J9.7"
"J9",45,6,20886,"Femmes_J9.39;Harald Görmsson;Hildegunn;Modgud;Sveynn Tiuguskegg;Sy-Aesa;Thorgal Aegirsson;Vikings_J9.7"
"J9",45,7,20887,"Femmes_J9.39;Harald Görmsson;Hildegunn;Modgud;Sveynn Tiuguskegg;Sy-Aesa;Thorgal Aegirsson;Vikings_J9.7"
"J9",45,8,20888,"Femmes_J9.39;Harald Görmsson;Hildegunn;Modgud;Sveynn Tiuguskegg;Sy-Aesa;Thorgal Aegirsson;Vikings_J9.7"
"J9",46,1,20889,"Femmes_J9.39;Hildegunn;Modgud;Sveynn Tiuguskegg;Sy-Aesa;Thorgal Aegirsson;Vikings_J9.7"
"J9",46,2,20890,"Femmes_J9.39;Hildegunn;Modgud;Sveynn Tiuguskegg;Sy-Aesa;Thorgal Aegirsson;Vikings_J9.7"
"J9",46,3,20891,"Femmes_J9.39;Hildegunn;Modgud;Sveynn Tiuguskegg;Sy-Aesa;Thorgal Aegirsson;Vikings_J9.7"
"J9",46,4,20892,"Femmes_J9.39;Hildegunn;Modgud;Sveynn Tiuguskegg;Sy-Aesa;Thorgal Aegirsson;Vikings_J9.7"
"J9",46,5,20893,"Femmes_J9.39;Hildegunn;Modgud;Sveynn Tiuguskegg;Sy-Aesa;Thorgal Aegirsson;Vikings_J9.7"
"J9",46,6,20894,"Femmes_J9.39;Hildegunn;Modgud;Sveynn Tiuguskegg;Sy-Aesa;Thorgal Aegirsson;Vikings_J9.7"
"J9",46,7,20895,"Femmes_J9.39;Hildegunn;Modgud;Sveynn Tiuguskegg;Sy-Aesa;Thorgal Aegirsson;Vikings_J9.7"
"J9",46,8,20896,"Femmes_J9.39;Hildegunn;Modgud;Sveynn Tiuguskegg;Sy-Aesa;Thorgal Aegirsson;Vikings_J9.7"
"J9",47,1,20897,"Aaricia Gandalfsdottir;Femmes_J9.39;Hildegunn;Isoline;Modgud;Seck;Sveynn Tiuguskegg;Sy-Aesa;Thorgal Aegirsson;Vikings_J8.42;Vikings_J9.7"
"J9",47,2,20898,"Aaricia Gandalfsdottir;Femmes_J9.39;Hildegunn;Isoline;Modgud;Seck;Sveynn Tiuguskegg;Sy-Aesa;Thorgal Aegirsson;Vikings_J8.42;Vikings_J9.7"
"J9",47,3,20899,"Aaricia Gandalfsdottir;Femmes_J9.39;Hildegunn;Isoline;Modgud;Seck;Sveynn Tiuguskegg;Sy-Aesa;Thorgal Aegirsson;Vikings_J8.42;Vikings_J9.7"
"J9",47,4,20900,"Aaricia Gandalfsdottir;Femmes_J9.39;Hildegunn;Isoline;Modgud;Seck;Sveynn Tiuguskegg;Sy-Aesa;Thorgal Aegirsson;Vikings_J8.42;Vikings_J9.7"
"J9",47,5,20901,"Aaricia Gandalfsdottir;Femmes_J9.39;Hildegunn;Isoline;Modgud;Seck;Sveynn Tiuguskegg;Sy-Aesa;Thorgal Aegirsson;Vikings_J8.42;Vikings_J9.7"
"J9",47,6,20902,"Aaricia Gandalfsdottir;Femmes_J9.39;Hildegunn;Modgud;Sy-Aesa;Thorgal Aegirsson"
"J9",47,7,20903,"Aaricia Gandalfsdottir;Femmes_J9.39;Hildegunn;Modgud;Sy-Aesa;Thorgal Aegirsson"
"J9",47,8,20904,"Aaricia Gandalfsdottir;Femmes_J9.39;Hildegunn;Modgud;Sy-Aesa;Thorgal Aegirsson"
"J9",47,9,20905,"Aaricia Gandalfsdottir;Femmes_J9.39;Hildegunn;Modgud;Sy-Aesa;Thorgal Aegirsson"
"J9",48,1,20906,"Sveynn Tiuguskegg;Thorgal Aegirsson"
"J9",48,2,20907,"Sveynn Tiuguskegg;Thorgal Aegirsson"
"J9",48,3,20908,"Sveynn Tiuguskegg;Thorgal Aegirsson"
"J9",48,4,20909,"Aaricia Gandalfsdottir;Isoline;Seck;Sveynn Tiuguskegg;Thorgal Aegirsson;Vikings_J8.42"
"J9",48,5,20910,"Aaricia Gandalfsdottir;Isoline;Seck;Sveynn Tiuguskegg;Thorgal Aegirsson;Vikings_J8.42"
"J9",48,6,20911,"Aaricia Gandalfsdottir;Isoline;Seck;Sveynn Tiuguskegg;Thorgal Aegirsson;Vikings_J8.42"
"J9",48,7,20912,"Aaricia Gandalfsdottir;Isoline;Seck;Sveynn Tiuguskegg;Thorgal Aegirsson;Vikings_J8.42"
"J9",48,8,20913,"Aaricia Gandalfsdottir;Huginn;Isoline;Muninn;Seck;Sveynn Tiuguskegg;Thorgal Aegirsson;Vikings_J8.42"
"39",3,1,20914,"Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Yasmina"
"39",3,2,20915,"Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Yasmina"
"39",3,3,20916,"Jolan Thorgalsson;Thorgal Aegirsson"
"39",3,4,20917,"Jolan Thorgalsson;Thorgal Aegirsson"
"39",4,1,20918,"Jolan Thorgalsson;Thorgal Aegirsson"
"39",4,2,20919,"Jolan Thorgalsson;Thorgal Aegirsson"
"39",4,3,20920,"Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Yasmina"
"39",4,4,20921,"Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Yasmina"
"39",4,5,20922,"Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Yasmina"
"39",4,6,20923,"Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Yasmina"
"39",4,7,20924,"Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Yasmina"
"39",4,8,20925,"Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Yasmina"
"39",5,1,20926,"Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Tupilak_39.5;Yasmina"
"39",5,2,20927,"Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Tupilak_39.5;Yasmina"
"39",5,3,20928,"Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Tupilak_39.5;Yasmina"
"39",5,4,20929,"Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Tupilak_39.5;Yasmina"
"39",5,5,20930,"Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Tupilak_39.5;Yasmina"
"39",5,6,20931,"Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Tupilak_39.5;Yasmina"
"39",5,7,20932,"Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Tupilak_39.5;Yasmina"
"39",6,1,20933,"Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Tupilak_39.5;Yasmina"
"39",6,2,20934,"Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Tupilak_39.5;Yasmina"
"39",6,3,20935,"Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Tupilak_39.5;Yasmina"
"39",6,4,20936,"Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Tupilak_39.5;Yasmina"
"39",6,5,20937,"Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Tupilak_39.5;Yasmina"
"39",6,6,20938,"Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Tupilak_39.5;Yasmina"
"39",6,7,20939,"Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Tupilak_39.5;Yasmina"
"39",6,8,20940,"Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Tupilak_39.5;Yasmina"
"39",6,9,20941,"Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Tupilak_39.5;Yasmina"
"39",7,1,20942,"Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Tupilak_39.5;Yasmina"
"39",7,2,20943,"Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Tupilak_39.5;Yasmina"
"39",7,3,20944,"Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Yasmina"
"39",7,4,20945,"Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Yasmina"
"39",7,5,20946,"Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Yasmina"
"39",7,6,20947,"Jolan Thorgalsson;Thorgal Aegirsson"
"39",7,7,20948,"Jolan Thorgalsson;Thorgal Aegirsson"
"39",7,8,20949,"Jolan Thorgalsson;Thorgal Aegirsson"
"39",8,1,20950,"Ava;Louve Thorgalsdottir"
"39",8,2,20951,"Ava;Louve Thorgalsdottir"
"39",8,3,20952,"Ava;Louve Thorgalsdottir"
"39",8,4,20953,"Ava;Louve Thorgalsdottir"
"39",8,5,20954,"Arisön;Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Yasmina"
"39",8,6,20955,"Arisön;Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Yasmina"
"39",8,7,20956,"Arisön;Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Yasmina"
"39",8,8,20957,"Arisön;Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Yasmina"
"39",8,9,20958,"Arisön;Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Yasmina"
"39",9,1,20959,"Arisön;Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Yasmina"
"39",9,2,20960,"Arisön;Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Yasmina"
"39",9,3,20961,"Arisön;Équipage_39.9"
"39",9,4,20962,"Arisön;Équipage_39.9;Tupilak_39.5"
"39",9,5,20963,"Arisön;Équipage_39.9;Tupilak_39.5"
"39",9,6,20964,"Arisön;Équipage_39.9;Tupilak_39.5"
"39",9,7,20965,"Arisön;Tupilak_39.5"
"39",9,8,20966,"Louve Thorgalsdottir;Thorgal Aegirsson"
"39",10,1,20967,"Ava"
"39",10,2,20968,"Ava"
"39",10,3,20969,"Ava"
"39",10,4,20970,"Ava"
"39",10,5,20971,"Arisön;Ava"
"39",10,6,20972,"Arisön;Ava"
"39",10,7,20973,"Arisön;Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Yasmina"
"39",10,8,20974,"Arisön;Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Yasmina"
"39",10,9,20975,"Arisön;Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Yasmina"
"39",11,1,20976,"Arisön;Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Yasmina"
"39",11,2,20977,"2 hommes_39.11;Arisön;Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Yasmina"
"39",11,3,20978,"2 hommes_39.11;Arisön;Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Yasmina"
"39",11,4,20979,"2 hommes_39.11;Arisön;Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Yasmina"
"39",11,5,20980,"2 hommes_39.11;Arisön;Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Yasmina"
"39",11,6,20981,"Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Yasmina"
"39",11,7,20982,"Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Yasmina"
"39",11,8,20983,"Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Yasmina"
"39",12,1,20984,"Aaricia Gandalfsdottir;Thorgal Aegirsson"
"39",12,2,20985,"Aaricia Gandalfsdottir;Thorgal Aegirsson"
"39",12,3,20986,"Aaricia Gandalfsdottir;Thorgal Aegirsson"
"39",12,4,20987,"Jolan Thorgalsson;Villageoise_39.12"
"39",12,5,20988,"Ava;Elkie;Gilli;Jolan Thorgalsson;Kyrstell;Louve Thorgalsdottir;Villageois_39.12;Villageoise_39.12;Yasmina"
"39",12,6,20989,"Ava;Elkie;Gilli;Jolan Thorgalsson;Kyrstell;Louve Thorgalsdottir;Villageois_39.12;Villageoise_39.12;Yasmina"
"39",12,7,20990,"Ava;Elkie;Gilli;Jolan Thorgalsson;Kyrstell;Louve Thorgalsdottir;Villageois_39.12;Villageoise_39.12;Yasmina"
"39",12,8,20991,"Ava;Elkie;Gilli;Jolan Thorgalsson;Kyrstell;Louve Thorgalsdottir;Villageois_39.12;Villageoise_39.12;Yasmina"
"39",12,9,20992,"Ava;Elkie;Gilli;Jolan Thorgalsson;Kyrstell;Louve Thorgalsdottir;Villageois_39.12;Villageoise_39.12;Yasmina"
"39",13,1,20993,"2 marchands_39.13;2 soldats_39.13;Elkie"
"39",13,2,20994,"2 marchands_39.13;Elkie;Villageois_39.12"
"39",13,3,20995,"Elkie;Louve Thorgalsdottir"
"39",13,4,20996,"Elkie;Louve Thorgalsdottir"
"39",13,5,20997,"Aaricia Gandalfsdottir;Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Yasmina"
"39",13,6,20998,"Aaricia Gandalfsdottir;Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Yasmina"
"39",13,7,20999,"Aaricia Gandalfsdottir;Ava;Gilli;Jolan Thorgalsson;Louve Thorgalsdottir;Thorgal Aegirsson;Yasmina"
"39",13,8,21000,"Villageois_39.12"
"39",13,9,21001,"Villageois_39.12"
"39",14,1,21002,"Aaricia Gandalfsdottir;Jolan Thorgalsson;Thorgal Aegirsson;Villageois_39.12"
"39",14,2,21003,"Aaricia Gandalfsdottir;Jolan Thorgalsson;Thorgal Aegirsson;Villageois_39.12"
"39",14,3,21004,"Aaricia Gandalfsdottir;Jolan Thorgalsson;Thorgal Aegirsson;Villageois_39.12"
"39",14,4,21005,"Aaricia Gandalfsdottir;Jolan Thorgalsson;Thorgal Aegirsson;Villageois_39.12"
"39",14,5,21006,"Aaricia Gandalfsdottir;Jolan Thorgalsson;Thorgal Aegirsson;Villageois_39.12"
"39",14,6,21007,"Aaricia Gandalfsdottir;Jolan Thorgalsson;Thorgal Aegirsson;Villageois_39.12"
"39",14,7,21008,"Aaricia Gandalfsdottir;Jolan Thorgalsson;Thorgal Aegirsson;Villageois_39.12"
"39",14,8,21009,"Aaricia Gandalfsdottir;Jolan Thorgalsson;Thorgal Aegirsson;Villageois_39.12"
"39",14,9,21010,"Aaricia Gandalfsdottir;Jolan Thorgalsson;Thorgal Aegirsson;Villageois_39.12"
"39",14,10,21011,"Aaricia Gandalfsdottir;Jolan Thorgalsson;Thorgal Aegirsson;Villageois_39.12"
"39",15,1,21012,"Hommes d'Aniel_39.15;Jolan Thorgalsson;Thorgal Aegirsson;Villageois_39.12"
"39",15,2,21013,"Hommes d'Aniel_39.15;Jolan Thorgalsson;Thorgal Aegirsson;Villageois_39.12"
"39",15,3,21014,"Hommes d'Aniel_39.15;Jolan Thorgalsson;Thorgal Aegirsson;Villageois_39.12"
"39",15,4,21015,"Hommes d'Aniel_39.15;Jolan Thorgalsson;Thorgal Aegirsson;Villageois_39.12"
"39",15,5,21016,"Hommes d'Aniel_39.15;Jolan Thorgalsson;Thorgal Aegirsson;Villageois_39.12"
"39",15,6,21017,"Hommes d'Aniel_39.15;Jolan Thorgalsson;Thorgal Aegirsson"
"39",15,7,21018,"Hommes d'Aniel_39.15;Jolan Thorgalsson;Thorgal Aegirsson"
"39",15,8,21019,"Hommes d'Aniel_39.15;Jolan Thorgalsson;Thorgal Aegirsson"
"39",16,1,21020,"Hommes d'Aniel_39.15;Jolan Thorgalsson;Thorgal Aegirsson"
"39",16,2,21021,"Hommes d'Aniel_39.15;Jolan Thorgalsson;Thorgal Aegirsson"
"39",16,3,21022,"Hommes d'Aniel_39.15;Jolan Thorgalsson;Thorgal Aegirsson"
"39",17,1,21023,"Hommes d'Aniel_39.15;Jolan Thorgalsson;Thorgal Aegirsson"
"39",17,2,21024,"Hommes d'Aniel_39.15;Jolan Thorgalsson;Thorgal Aegirsson"
"39",17,3,21025,"Hommes d'Aniel_39.15;Jolan Thorgalsson;Thorgal Aegirsson"
"39",17,4,21026,"Hommes d'Aniel_39.15;Jolan Thorgalsson;Thorgal Aegirsson"
"39",17,5,21027,"Jolan Thorgalsson;Thorgal Aegirsson"
"39",17,6,21028,"Jolan Thorgalsson;Thorgal Aegirsson"
"39",17,7,21029,"Jolan Thorgalsson;Thorgal Aegirsson"
"39",17,8,21030,"Jolan Thorgalsson;Servante_39.17;Thorgal Aegirsson"
"39",18,1,21031,"Jolan Thorgalsson;Servante_39.17;Thorgal Aegirsson"
"39",18,2,21032,"Aakon;Aniel de Valnor;Arisön;Gardes_39.18;Jolan Thorgalsson;Kriss de Valnor;Prétendants_39.12;Thorgal Aegirsson"
"39",18,3,21033,"Aakon;Aniel de Valnor;Arisön;Gardes_39.18;Jolan Thorgalsson;Kriss de Valnor;Prétendants_39.12;Thorgal Aegirsson"
"39",18,4,21034,"Aakon;Aniel de Valnor;Arisön;Gardes_39.18;Jolan Thorgalsson;Kriss de Valnor;Prétendants_39.12;Thorgal Aegirsson"
"39",18,5,21035,"Aakon;Aniel de Valnor;Arisön;Gardes_39.18;Jolan Thorgalsson;Kriss de Valnor;Prétendants_39.12;Thorgal Aegirsson"
"39",18,6,21036,"Aakon;Aniel de Valnor;Arisön;Gardes_39.18;Jolan Thorgalsson;Kriss de Valnor;Prétendants_39.12;Thorgal Aegirsson"
"39",19,1,21037,"Aakon;Aniel de Valnor;Arisön;Gardes_39.18;Jolan Thorgalsson;Kriss de Valnor;Prétendants_39.12;Thorgal Aegirsson"
"39",19,2,21038,"Aakon;Aniel de Valnor;Arisön;Gardes_39.18;Jolan Thorgalsson;Kriss de Valnor;Prétendants_39.12;Thorgal Aegirsson"
"39",19,3,21039,"Aakon;Aniel de Valnor;Arisön;Gardes_39.18;Jolan Thorgalsson;Kriss de Valnor;Prétendants_39.12;Thorgal Aegirsson"
